PRSUC,PRCOD,PRFEC,PRPROV,PRCANT,PRPRE
SUC06,P115,2025-11-15,PROV06,4,1992.04
SUC06,P115,2025-11-17,PROV13,113,259.68
SUC06,P115,2025-11-27,PROV02,5,1934.25
SUC06,P115,2025-12-09,PROV15,45,252.93
SUC06,P115,2025-12-11,PROV10,42,1974.99
SUC06,P115,2025-12-23,PROV01,5,1965.68
SUC06,P116,2025-01-18,PROV12,21,2023.63
SUC06,P116,2025-01-24,PROV11,13,1931.69
SUC06,P116,2025-02-23,PROV13,16,2014.72
SUC06,P116,2025-02-27,PROV09,34,274.63
SUC06,P116,2025-03-01,PROV07,13,2041.92
SUC06,P116,2025-03-05,PROV11,31,1974.68
SUC06,P116,2025-03-19,PROV10,33,1945.18
SUC06,P116,2025-03-29,PROV05,13,1934.27
SUC06,P116,2025-04-10,PROV09,27,2102.43
SUC06,P116,2025-04-29,PROV10,6,1991.15
SUC06,P116,2025-05-02,PROV13,55,268.45
SUC06,P116,2025-05-11,PROV10,18,2037.41
SUC06,P116,2025-05-28,PROV03,17,2085.6
SUC06,P116,2025-05-28,PROV09,8,2172.45
SUC06,P116,2025-06-14,PROV09,39,2161.42
SUC06,P116,2025-06-16,PROV12,21,2028.36
SUC06,P116,2025-06-22,PROV04,14,2190.21
SUC06,P116,2025-07-28,PROV01,3,1994.63
SUC06,P116,2025-09-01,PROV07,38,2107.09
SUC06,P116,2025-09-07,PROV14,43,2133.87
SUC06,P116,2025-09-17,PROV14,47,274.01
SUC06,P116,2025-09-28,PROV08,28,2095.83
SUC06,P116,2025-10-24,PROV13,32,274.63
SUC06,P116,2025-10-26,PROV06,42,2050.66
SUC06,P116,2025-11-09,PROV02,22,270.76
SUC06,P116,2025-11-20,PROV07,5,2124.25
SUC06,P116,2025-11-23,PROV11,7,2162.49
SUC06,P116,2025-12-15,PROV06,45,270.33
SUC06,P116,2025-12-20,PROV08,45,271.48
SUC06,P117,2025-01-10,PROV08,11,2103.59
SUC06,P117,2025-01-16,PROV05,43,1946.91
SUC06,P117,2025-02-13,PROV06,5,1998.14
SUC06,P117,2025-02-17,PROV06,43,2029.33
SUC06,P117,2025-02-18,PROV01,27,2027.5
SUC06,P117,2025-03-10,PROV06,43,2012.98
SUC06,P117,2025-04-18,PROV15,41,1979.28
SUC06,P117,2025-05-05,PROV01,29,2029.01
SUC06,P117,2025-05-30,PROV10,60,247.57
SUC06,P117,2025-06-15,PROV02,24,254.01
SUC06,P117,2025-07-13,PROV01,43,2109.81
SUC06,P117,2025-07-15,PROV13,19,2152.57
SUC06,P117,2025-08-17,PROV14,42,2182.99
SUC06,P117,2025-08-29,PROV06,28,2185.06
SUC06,P117,2025-09-08,PROV01,26,2129.41
SUC06,P117,2025-09-09,PROV14,25,244.77
SUC06,P117,2025-09-09,PROV15,20,2148.69
SUC06,P117,2025-09-10,PROV04,39,2287.6
SUC06,P117,2025-09-18,PROV02,7,2126.9
SUC06,P117,2025-09-25,PROV06,32,2216.42
SUC06,P117,2025-10-23,PROV05,46,247.11
SUC06,P117,2025-11-07,PROV15,43,2213.43
SUC06,P117,2025-12-07,PROV09,26,2257.79
SUC06,P117,2025-12-15,PROV01,24,2187.29
SUC06,P117,2025-12-22,PROV15,59,253.26
SUC06,P117,2025-12-24,PROV03,59,250.86
SUC06,P118,2025-01-05,PROV07,18,2223.94
SUC06,P118,2025-01-17,PROV10,13,2154.11
SUC06,P118,2025-04-14,PROV08,16,272.73
SUC06,P118,2025-04-17,PROV07,49,276.18
SUC06,P118,2025-05-08,PROV06,36,279.79
SUC06,P118,2025-06-11,PROV08,23,2289.41
SUC06,P118,2025-06-20,PROV15,6,2164.87
SUC06,P118,2025-06-22,PROV12,16,2237.37
SUC06,P118,2025-07-08,PROV08,30,2351.48
SUC06,P118,2025-08-03,PROV15,16,2194.68
SUC06,P118,2025-08-23,PROV01,19,2264.54
SUC06,P118,2025-09-19,PROV08,10,2354.46
SUC06,P118,2025-10-18,PROV06,38,2242.73
SUC06,P118,2025-10-20,PROV01,8,2238.85
SUC06,P118,2025-11-01,PROV11,18,270.77
SUC06,P118,2025-11-12,PROV05,60,275.55
SUC06,P118,2025-11-24,PROV08,41,2350.06
SUC06,P118,2025-11-30,PROV01,24,2264.23
SUC06,P118,2025-12-01,PROV05,11,2248.85
SUC06,P118,2025-12-04,PROV09,39,2408.91
SUC06,P118,2025-12-21,PROV11,25,270.19
SUC06,P119,2025-01-13,PROV07,26,2352.51
SUC06,P119,2025-01-25,PROV10,36,247.75
SUC06,P119,2025-01-31,PROV11,37,2281.4
SUC06,P119,2025-03-17,PROV04,35,2365.27
SUC06,P119,2025-03-21,PROV13,34,251.03
SUC06,P119,2025-03-30,PROV10,12,2306.31
SUC06,P119,2025-04-18,PROV13,43,2448.04
SUC06,P119,2025-05-01,PROV15,21,2349.42
SUC06,P119,2025-05-06,PROV08,21,2387.88
SUC06,P119,2025-05-08,PROV05,29,2305.66
SUC06,P119,2025-05-14,PROV15,4,2302.79
SUC06,P119,2025-06-03,PROV11,32,2401.77
SUC06,P119,2025-06-22,PROV09,24,2517.46
SUC06,P119,2025-06-25,PROV02,5,2335.46
SUC06,P119,2025-07-04,PROV01,35,2371.09
SUC06,P119,2025-08-01,PROV01,6,2386.59
SUC06,P119,2025-08-05,PROV06,9,2418.41
SUC06,P119,2025-08-11,PROV02,30,246.85
SUC06,P119,2025-09-13,PROV01,35,2452.59
SUC06,P119,2025-09-26,PROV08,13,2532.03
SUC06,P119,2025-09-30,PROV14,36,2446.63
SUC06,P119,2025-10-14,PROV03,27,2459.23
SUC06,P119,2025-10-29,PROV06,13,2427.14
SUC06,P119,2025-11-23,PROV06,30,2399.37
SUC06,P119,2025-12-04,PROV07,29,2517.06
SUC06,P119,2025-12-09,PROV08,30,2583.41
SUC06,P119,2025-12-20,PROV01,34,2456.62
SUC06,P119,2025-12-20,PROV06,13,2415.51
SUC06,P119,2025-12-23,PROV03,28,251.12
SUC06,P120,2025-01-06,PROV10,40,2325.69
SUC06,P120,2025-02-15,PROV02,10,2514.0
SUC06,P120,2025-02-28,PROV08,19,2471.37
SUC06,P120,2025-04-02,PROV10,13,2389.06
SUC06,P120,2025-04-15,PROV06,8,2523.67
SUC06,P120,2025-04-20,PROV15,10,2385.95
SUC06,P120,2025-04-21,PROV12,35,2539.7
SUC06,P120,2025-05-25,PROV03,41,246.22
SUC06,P120,2025-06-11,PROV15,16,2454.83
SUC06,P120,2025-07-10,PROV14,27,2564.12
SUC06,P120,2025-07-12,PROV04,9,2581.1
SUC06,P120,2025-07-29,PROV02,50,248.23
SUC06,P120,2025-09-02,PROV11,37,2496.81
SUC06,P120,2025-09-25,PROV12,16,2651.93
SUC06,P120,2025-10-04,PROV04,32,2727.67
SUC06,P120,2025-10-14,PROV13,29,249.52
SUC06,P120,2025-10-20,PROV14,11,2737.67
SUC06,P120,2025-10-26,PROV01,43,2599.6
SUC06,P120,2025-11-02,PROV04,42,2701.29
SUC06,P120,2025-11-28,PROV09,36,2754.1
SUC06,P120,2025-12-04,PROV11,28,2589.26
SUC06,P120,2025-12-09,PROV03,3,2655.21
SUC06,P121,2025-01-19,PROV08,11,2446.51
SUC06,P121,2025-02-27,PROV14,21,2583.38
SUC06,P121,2025-03-01,PROV08,30,2558.83
SUC06,P121,2025-03-18,PROV14,11,2573.41
SUC06,P121,2025-03-25,PROV10,27,256.64
SUC06,P121,2025-04-18,PROV12,38,2472.37
SUC06,P121,2025-05-01,PROV10,15,2451.88
SUC06,P121,2025-06-01,PROV06,38,2495.12
SUC06,P121,2025-06-06,PROV09,8,2642.1
SUC06,P121,2025-06-11,PROV11,21,2526.38
SUC06,P121,2025-06-27,PROV15,43,2573.89
SUC06,P121,2025-07-01,PROV14,16,2620.68
SUC06,P121,2025-07-04,PROV08,38,2644.65
SUC06,P121,2025-07-21,PROV02,57,261.56
SUC06,P121,2025-07-24,PROV07,26,258.65
SUC06,P121,2025-07-31,PROV12,19,2528.41
SUC06,P121,2025-08-12,PROV02,6,2553.66
SUC06,P121,2025-08-31,PROV01,45,265.18
SUC06,P121,2025-09-19,PROV13,5,2708.04
SUC06,P121,2025-09-30,PROV13,27,2658.32
SUC06,P121,2025-10-29,PROV01,43,2592.02
SUC06,P121,2025-11-05,PROV01,25,260.19
SUC06,P121,2025-11-09,PROV13,29,2669.6
SUC06,P121,2025-11-18,PROV01,27,2599.52
SUC06,P121,2025-11-19,PROV15,36,2618.04
SUC06,P121,2025-12-07,PROV01,58,256.86
SUC06,P121,2025-12-08,PROV14,34,2731.17
SUC06,P121,2025-12-12,PROV02,19,2629.71
SUC06,P121,2025-12-28,PROV10,7,2615.35
SUC06,P122,2025-01-11,PROV01,9,2587.55
SUC06,P122,2025-03-01,PROV07,31,2661.82
SUC06,P122,2025-03-21,PROV06,32,2657.07
SUC06,P122,2025-03-29,PROV02,46,258.26
SUC06,P122,2025-04-05,PROV08,117,258.7
SUC06,P122,2025-05-03,PROV03,95,252.48
SUC06,P122,2025-05-08,PROV13,73,253.15
SUC06,P122,2025-05-27,PROV13,35,2744.91
SUC06,P122,2025-06-06,PROV06,59,252.64
SUC06,P122,2025-06-11,PROV01,13,2640.92
SUC06,P122,2025-06-21,PROV11,83,262.17
SUC06,P122,2025-06-29,PROV12,4,2766.85
SUC06,P122,2025-07-17,PROV04,21,2813.37
SUC06,P122,2025-09-11,PROV09,10,2916.33
SUC06,P122,2025-10-04,PROV03,17,2751.24
SUC06,P122,2025-10-20,PROV06,29,2672.82
SUC06,P122,2025-11-14,PROV03,11,2779.59
SUC06,P122,2025-11-29,PROV12,19,2752.07
SUC06,P122,2025-12-11,PROV06,13,2812.42
SUC06,P122,2025-12-14,PROV09,30,2945.58
SUC06,P123,2025-01-13,PROV06,27,2777.63
SUC06,P123,2025-01-27,PROV08,31,2697.77
SUC06,P123,2025-02-01,PROV07,4,2803.52
SUC06,P123,2025-02-04,PROV14,47,257.65
SUC06,P123,2025-03-07,PROV11,40,2781.07
SUC06,P123,2025-04-03,PROV06,20,2820.58
SUC06,P123,2025-04-12,PROV14,35,2896.35
SUC06,P123,2025-05-11,PROV03,73,258.4
SUC06,P123,2025-05-14,PROV02,101,252.96
SUC06,P123,2025-05-18,PROV10,41,2780.28
SUC06,P123,2025-05-26,PROV04,32,2865.08
SUC06,P123,2025-06-03,PROV15,29,2750.52
SUC06,P123,2025-06-06,PROV08,5,2952.94
SUC06,P123,2025-06-15,PROV06,19,2789.75
SUC06,P123,2025-07-18,PROV12,24,2896.87
SUC06,P123,2025-07-29,PROV08,31,2882.34
SUC06,P123,2025-08-06,PROV14,37,3067.62
SUC06,P123,2025-09-03,PROV03,17,3002.25
SUC06,P123,2025-09-09,PROV04,43,2984.05
SUC06,P123,2025-10-06,PROV06,29,2866.62
SUC06,P123,2025-10-12,PROV08,5,3036.56
SUC06,P123,2025-10-26,PROV14,82,259.74
SUC06,P123,2025-10-31,PROV03,48,254.92
SUC06,P123,2025-11-02,PROV01,18,2894.49
SUC06,P124,2025-01-30,PROV09,35,2925.61
SUC06,P124,2025-01-30,PROV10,37,2661.63
SUC06,P124,2025-02-03,PROV01,5,2741.12
SUC06,P124,2025-02-13,PROV07,7,2888.67
SUC06,P124,2025-03-10,PROV08,24,2797.73
SUC06,P124,2025-03-28,PROV05,6,2802.88
SUC06,P124,2025-04-26,PROV07,19,2936.74
SUC06,P124,2025-06-05,PROV15,43,2757.88
SUC06,P124,2025-06-11,PROV10,16,2781.14
SUC06,P124,2025-07-04,PROV10,27,2765.89
SUC06,P124,2025-07-07,PROV06,6,2841.7
SUC06,P124,2025-07-24,PROV09,36,3011.54
SUC06,P124,2025-09-03,PROV12,3,2890.96
SUC06,P124,2025-09-25,PROV12,35,2946.33
SUC06,P124,2025-12-04,PROV12,29,244.32
SUC06,P125,2025-01-03,PROV13,9,277.29
SUC06,P125,2025-01-28,PROV09,41,3013.45
SUC06,P125,2025-01-31,PROV10,16,2841.1
SUC06,P125,2025-04-07,PROV14,36,3197.74
SUC06,P125,2025-05-03,PROV13,14,3143.05
SUC06,P125,2025-05-14,PROV10,13,3001.16
SUC06,P125,2025-05-18,PROV03,24,3162.22
SUC06,P125,2025-05-31,PROV02,24,3006.95
SUC06,P125,2025-06-09,PROV01,33,3068.85
SUC06,P125,2025-06-18,PROV07,17,3010.72
SUC06,P125,2025-06-19,PROV15,14,3060.37
SUC06,P125,2025-06-24,PROV10,35,3046.08
SUC06,P125,2025-06-27,PROV07,10,3101.82
SUC06,P125,2025-07-05,PROV10,28,3008.16
SUC06,P125,2025-08-08,PROV01,13,271.07
SUC06,P125,2025-08-14,PROV14,30,3155.88
SUC06,P125,2025-08-23,PROV03,23,3116.94
SUC06,P125,2025-09-18,PROV14,37,3211.05
SUC06,P125,2025-09-19,PROV13,30,3152.94
SUC06,P125,2025-10-05,PROV07,33,3195.96
SUC06,P125,2025-10-19,PROV13,40,3189.37
SUC06,P125,2025-10-27,PROV01,41,3075.34
SUC06,P125,2025-11-03,PROV05,33,3158.57
SUC06,P125,2025-11-08,PROV02,12,3242.17
SUC06,P125,2025-11-21,PROV08,5,3329.24
SUC06,P125,2025-11-25,PROV09,12,278.15
SUC06,P125,2025-12-08,PROV15,25,3226.1
SUC06,P125,2025-12-24,PROV09,25,3266.65
SUC06,P125,2025-12-27,PROV15,2,275.61
SUC06,P125,2025-12-31,PROV03,3,277.77
SUC06,P126,2025-01-03,PROV08,42,3074.12
SUC06,P126,2025-01-24,PROV06,35,2978.7
SUC06,P126,2025-02-17,PROV11,56,272.05
SUC06,P126,2025-03-24,PROV07,28,3013.63
SUC06,P126,2025-05-04,PROV06,21,270.48
SUC06,P126,2025-05-14,PROV15,49,262.98
SUC06,P126,2025-05-18,PROV11,41,3025.53
SUC06,P126,2025-05-20,PROV02,12,3181.12
SUC06,P126,2025-06-07,PROV10,16,3029.12
SUC06,P126,2025-06-14,PROV01,10,270.05
SUC06,P126,2025-06-21,PROV01,41,3129.36
SUC06,P126,2025-07-12,PROV10,37,270.41
SUC06,P126,2025-07-20,PROV11,7,3100.0
SUC06,P126,2025-08-02,PROV05,21,3198.58
SUC06,P126,2025-08-22,PROV15,13,3194.94
SUC06,P126,2025-09-12,PROV06,30,3281.43
SUC06,P126,2025-09-20,PROV02,36,3186.44
SUC06,P126,2025-09-26,PROV05,5,3071.79
SUC06,P126,2025-09-29,PROV07,38,3217.73
SUC06,P126,2025-09-29,PROV09,38,3303.85
SUC06,P126,2025-11-06,PROV11,44,267.76
SUC06,P126,2025-11-13,PROV10,6,3222.09
SUC06,P126,2025-12-04,PROV09,26,3423.74
SUC06,P126,2025-12-08,PROV06,17,3316.56
SUC06,P126,2025-12-12,PROV13,57,270.33
SUC06,P126,2025-12-17,PROV14,37,3461.14
SUC06,P127,2025-01-23,PROV04,30,3293.25
SUC06,P127,2025-02-17,PROV07,24,3117.62
SUC06,P127,2025-03-30,PROV02,29,3143.4
SUC06,P127,2025-03-30,PROV10,19,3025.74
SUC06,P127,2025-04-08,PROV12,19,3173.5
SUC06,P127,2025-04-10,PROV09,42,3347.92
SUC06,P127,2025-04-27,PROV15,19,3068.5
SUC06,P127,2025-05-03,PROV14,75,257.47
SUC06,P127,2025-05-10,PROV15,49,264.01
SUC06,P127,2025-06-05,PROV15,38,3209.86
SUC06,P127,2025-06-23,PROV03,13,3366.39
SUC06,P127,2025-06-25,PROV15,82,264.39
SUC06,P127,2025-07-01,PROV09,67,264.15
SUC06,P127,2025-07-03,PROV15,35,3192.84
SUC06,P127,2025-07-12,PROV06,33,3142.55
SUC06,P127,2025-07-18,PROV14,41,3453.26
SUC06,P127,2025-08-04,PROV10,31,3285.04
SUC06,P127,2025-09-08,PROV10,41,3298.2
SUC06,P127,2025-09-21,PROV08,54,257.47
SUC06,P127,2025-09-24,PROV14,113,266.53
SUC06,P127,2025-09-26,PROV01,35,3377.23
SUC06,P127,2025-10-06,PROV08,22,3357.32
SUC06,P127,2025-10-21,PROV11,9,3372.49
SUC06,P127,2025-10-27,PROV02,32,3369.92
SUC06,P127,2025-10-28,PROV03,34,3424.4
SUC06,P127,2025-11-08,PROV03,8,3390.66
SUC06,P127,2025-11-17,PROV08,24,3368.22
SUC06,P127,2025-11-25,PROV02,38,3436.08
SUC06,P127,2025-11-29,PROV01,93,264.86
SUC06,P127,2025-12-09,PROV06,100,263.71
SUC06,P127,2025-12-26,PROV10,41,3216.34
SUC06,P127,2025-12-30,PROV04,16,3406.53
SUC06,P128,2025-01-06,PROV13,23,3267.98
SUC06,P128,2025-01-11,PROV06,39,3219.0
SUC06,P128,2025-01-27,PROV03,20,264.59
SUC06,P128,2025-02-18,PROV08,32,3381.58
SUC06,P128,2025-03-05,PROV02,11,3315.47
SUC06,P128,2025-04-08,PROV08,13,258.37
SUC06,P128,2025-04-14,PROV12,19,3402.65
SUC06,P128,2025-04-20,PROV14,43,3386.75
SUC06,P128,2025-04-23,PROV06,16,3205.37
SUC06,P128,2025-04-25,PROV13,32,259.67
SUC06,P128,2025-05-21,PROV03,20,3484.98
SUC06,P128,2025-05-21,PROV05,23,3261.61
SUC06,P128,2025-05-28,PROV02,52,265.78
SUC06,P128,2025-05-29,PROV14,18,3396.59
SUC06,P128,2025-06-06,PROV09,57,262.07
SUC06,P128,2025-06-29,PROV01,26,264.34
SUC06,P128,2025-07-20,PROV14,35,3605.21
SUC06,P128,2025-08-05,PROV03,21,3568.49
SUC06,P128,2025-08-10,PROV11,39,3433.95
SUC06,P128,2025-09-03,PROV10,19,3460.93
SUC06,P128,2025-09-22,PROV05,29,262.32
SUC06,P128,2025-09-27,PROV14,4,3649.12
SUC06,P128,2025-10-05,PROV05,33,3474.06
SUC06,P128,2025-12-16,PROV07,8,3591.76
SUC06,P128,2025-12-28,PROV04,6,3602.32
SUC06,P129,2025-01-07,PROV06,21,3372.23
SUC06,P129,2025-01-08,PROV02,6,287.56
SUC06,P129,2025-01-20,PROV01,36,3270.11
SUC06,P129,2025-02-18,PROV06,35,3435.27
SUC06,P129,2025-03-02,PROV03,14,291.18
SUC06,P129,2025-03-13,PROV07,39,3341.53
SUC06,P129,2025-03-27,PROV02,19,3408.78
SUC06,P129,2025-04-03,PROV09,19,3573.06
SUC06,P129,2025-04-10,PROV06,14,3321.51
SUC06,P129,2025-04-13,PROV09,12,285.57
SUC06,P129,2025-04-20,PROV11,18,3333.3
SUC06,P129,2025-04-23,PROV09,19,3656.01
SUC06,P129,2025-04-25,PROV03,15,287.09
SUC06,P129,2025-05-10,PROV04,35,3492.82
SUC06,P129,2025-06-02,PROV15,8,3445.65
SUC06,P129,2025-06-09,PROV01,43,3416.98
SUC06,P129,2025-06-17,PROV01,32,3358.08
SUC06,P129,2025-06-26,PROV06,17,3464.8
SUC06,P129,2025-08-09,PROV14,13,3576.48
SUC06,P129,2025-08-13,PROV04,32,3628.41
SUC06,P129,2025-08-26,PROV12,2,284.6
SUC06,P129,2025-08-28,PROV05,41,3466.46
SUC06,P129,2025-09-01,PROV08,22,3687.09
SUC06,P129,2025-09-04,PROV14,7,3695.34
SUC06,P129,2025-09-29,PROV07,9,3692.97
SUC06,P129,2025-11-15,PROV03,6,3755.89
SUC06,P129,2025-12-14,PROV10,42,3636.61
SUC06,P130,2025-01-05,PROV15,25,3316.67
SUC06,P130,2025-01-06,PROV10,24,275.42
SUC06,P130,2025-01-09,PROV14,35,3450.35
SUC06,P130,2025-01-15,PROV15,41,3410.47
SUC06,P130,2025-01-20,PROV02,56,270.79
SUC06,P130,2025-01-27,PROV01,28,272.07
SUC06,P130,2025-01-28,PROV12,42,3532.93
SUC06,P130,2025-02-14,PROV01,32,3363.95
SUC06,P130,2025-03-13,PROV04,37,3665.7
SUC06,P130,2025-04-05,PROV06,10,3415.01
SUC06,P130,2025-05-01,PROV06,13,272.32
SUC06,P130,2025-05-18,PROV04,17,3728.91
SUC06,P130,2025-06-03,PROV12,31,3581.1
SUC06,P130,2025-06-07,PROV09,5,3715.72
SUC06,P130,2025-06-21,PROV07,4,3691.23
SUC06,P130,2025-07-24,PROV15,16,3561.87
SUC06,P130,2025-07-31,PROV04,8,3691.48
SUC06,P130,2025-07-31,PROV07,49,269.21
SUC06,P130,2025-09-15,PROV05,35,272.81
SUC06,P130,2025-09-26,PROV12,39,3585.4
SUC06,P130,2025-09-30,PROV12,40,277.45
SUC06,P130,2025-10-12,PROV11,5,3638.93
SUC06,P130,2025-10-16,PROV15,43,3656.07
SUC06,P130,2025-10-22,PROV03,12,3703.1
SUC06,P130,2025-11-17,PROV03,32,3748.98
SUC06,P130,2025-11-28,PROV03,51,277.41
SUC06,P130,2025-12-15,PROV02,59,271.79
SUC06,P131,2025-01-29,PROV11,53,258.46
SUC06,P131,2025-02-07,PROV07,11,3586.15
SUC06,P131,2025-03-19,PROV03,16,3670.61
SUC06,P131,2025-03-25,PROV14,43,265.61
SUC06,P131,2025-04-01,PROV03,43,3688.06
SUC06,P131,2025-05-08,PROV12,37,3777.01
SUC06,P131,2025-05-10,PROV10,41,3694.89
SUC06,P131,2025-05-26,PROV04,9,3887.07
SUC06,P131,2025-06-15,PROV04,3,3808.15
SUC06,P131,2025-06-15,PROV13,41,3833.47
SUC06,P131,2025-07-09,PROV03,35,3871.87
SUC06,P131,2025-07-16,PROV05,30,3634.36
SUC06,P131,2025-07-25,PROV08,37,3771.42
SUC06,P131,2025-08-16,PROV03,49,260.15
SUC06,P131,2025-08-24,PROV13,16,264.71
SUC06,P131,2025-08-31,PROV01,28,265.23
SUC06,P131,2025-10-01,PROV06,14,258.51
SUC06,P132,2025-01-13,PROV03,9,3651.61
SUC06,P132,2025-01-20,PROV09,12,274.44
SUC06,P132,2025-02-25,PROV09,10,3758.94
SUC06,P132,2025-02-27,PROV11,41,274.13
SUC06,P132,2025-03-09,PROV01,26,271.83
SUC06,P132,2025-04-10,PROV06,31,272.35
SUC06,P132,2025-04-11,PROV13,1,3784.93
SUC06,P132,2025-04-13,PROV14,0,3793.21
SUC06,P132,2025-05-24,PROV11,2,3750.12
SUC06,P132,2025-06-16,PROV08,6,3892.08
SUC06,P132,2025-06-29,PROV13,13,274.8
SUC06,P132,2025-07-24,PROV14,3,3896.84
SUC06,P132,2025-08-01,PROV13,52,276.78
SUC06,P132,2025-08-03,PROV15,3,3711.26
SUC06,P132,2025-08-05,PROV06,9,3759.17
SUC06,P132,2025-08-27,PROV12,5,3890.12
SUC06,P132,2025-09-17,PROV09,13,4003.9
SUC06,P132,2025-09-19,PROV12,13,3939.34
SUC06,P132,2025-11-01,PROV08,60,275.63
SUC06,P132,2025-12-14,PROV04,44,272.49
SUC06,P133,2025-01-01,PROV03,13,3929.09
SUC06,P133,2025-01-08,PROV12,29,277.66
SUC06,P133,2025-01-16,PROV02,28,281.65
SUC06,P133,2025-02-02,PROV14,13,3830.01
SUC06,P133,2025-02-13,PROV01,11,3766.1
SUC06,P133,2025-05-21,PROV14,4,4035.52
SUC06,P133,2025-07-26,PROV11,1,3898.76
SUC06,P133,2025-08-27,PROV03,50,279.05
SUC06,P133,2025-09-05,PROV14,44,276.68
SUC06,P133,2025-09-25,PROV01,13,3902.89
SUC06,P134,2025-01-04,PROV08,10,4013.05
SUC06,P134,2025-03-26,PROV06,14,263.63
SUC06,P134,2025-04-03,PROV01,12,4025.39
SUC06,P134,2025-05-14,PROV04,5,4130.85
SUC06,P134,2025-05-24,PROV02,7,270.36
SUC06,P134,2025-05-27,PROV08,13,261.83
SUC06,P134,2025-06-14,PROV09,5,4145.95
SUC06,P134,2025-06-24,PROV09,11,4142.61
SUC06,P134,2025-07-29,PROV01,14,4114.87
SUC06,P134,2025-08-06,PROV05,14,268.93
SUC06,P134,2025-09-01,PROV09,9,4256.1
SUC06,P134,2025-09-19,PROV02,14,262.53
SUC06,P134,2025-10-14,PROV13,6,266.18
SUC06,P134,2025-11-05,PROV04,1,4334.16
SUC06,P134,2025-11-15,PROV12,0,4167.7
SUC06,P135,2025-01-11,PROV02,15,257.9
SUC06,P135,2025-01-21,PROV06,37,261.23
SUC06,P135,2025-03-18,PROV14,54,261.03
SUC06,P135,2025-03-19,PROV05,8,3970.61
SUC06,P135,2025-06-19,PROV13,13,4243.86
SUC06,P135,2025-08-07,PROV11,47,256.21
SUC06,P135,2025-09-04,PROV01,0,4177.77
SUC06,P135,2025-09-04,PROV08,8,4355.07
SUC06,P135,2025-11-11,PROV08,11,4449.42
SUC06,P136,2025-01-02,PROV14,11,4120.77
SUC06,P136,2025-02-01,PROV12,4,4184.03
SUC06,P136,2025-04-13,PROV13,12,4151.86
SUC06,P136,2025-04-18,PROV11,2,4051.96
SUC06,P136,2025-05-05,PROV14,6,4395.78
SUC06,P136,2025-06-04,PROV06,36,275.35
SUC06,P136,2025-07-20,PROV12,54,274.25
SUC06,P136,2025-07-28,PROV05,12,283.5
SUC06,P136,2025-10-04,PROV10,9,4321.79
SUC06,P136,2025-12-04,PROV15,10,4385.35
SUC06,P136,2025-12-12,PROV13,3,4525.93
SUC06,P136,2025-12-24,PROV02,10,4392.2
SUC06,P137,2025-01-26,PROV12,8,4220.99
SUC06,P137,2025-01-30,PROV06,5,4233.43
SUC06,P137,2025-02-22,PROV01,10,4137.45
SUC06,P137,2025-04-17,PROV13,4,4464.37
SUC06,P137,2025-04-22,PROV01,0,4188.88
SUC06,P137,2025-06-09,PROV08,3,4390.05
SUC06,P137,2025-06-11,PROV15,42,257.12
SUC06,P137,2025-07-14,PROV10,22,262.05
SUC06,P137,2025-07-26,PROV10,19,259.32
SUC06,P137,2025-08-28,PROV03,47,259.81
SUC06,P137,2025-08-28,PROV11,55,263.2
SUC06,P137,2025-08-28,PROV12,10,4480.02
SUC06,P137,2025-09-13,PROV03,5,4618.88
SUC06,P137,2025-09-26,PROV07,8,4584.73
SUC06,P137,2025-12-10,PROV06,9,4472.36
SUC06,P137,2025-12-12,PROV03,1,4693.88
SUC06,P137,2025-12-20,PROV12,7,4630.23
SUC06,P138,2025-01-11,PROV04,2,4448.54
SUC06,P138,2025-01-24,PROV10,89,244.72
SUC06,P138,2025-03-12,PROV14,10,4559.64
SUC06,P138,2025-05-01,PROV08,6,4499.56
SUC06,P138,2025-05-24,PROV06,10,4348.0
SUC06,P138,2025-05-26,PROV13,10,4538.66
SUC06,P138,2025-07-14,PROV15,67,250.02
SUC06,P138,2025-07-16,PROV11,119,248.9
SUC06,P138,2025-08-08,PROV10,96,244.98
SUC06,P138,2025-10-24,PROV12,108,245.06
SUC06,P138,2025-10-24,PROV13,6,4604.4
SUC06,P138,2025-11-04,PROV13,14,4635.25
SUC06,P138,2025-11-05,PROV15,14,4466.33
SUC06,P138,2025-11-19,PROV11,6,4511.86
SUC06,P139,2025-01-16,PROV08,12,4562.12
SUC06,P139,2025-01-19,PROV09,12,4620.84
SUC06,P139,2025-01-26,PROV14,8,4595.13
SUC06,P139,2025-03-24,PROV12,8,282.39
SUC06,P139,2025-04-26,PROV12,2,274.42
SUC06,P139,2025-05-17,PROV05,7,4506.75
SUC06,P139,2025-05-27,PROV12,13,4563.41
SUC06,P139,2025-05-30,PROV04,11,4781.49
SUC06,P139,2025-06-01,PROV05,2,4535.29
SUC06,P139,2025-10-28,PROV13,13,4814.49
SUC06,P139,2025-11-12,PROV15,6,281.18
SUC06,P139,2025-12-05,PROV08,13,4886.87
SUC06,P139,2025-12-15,PROV07,3,278.05
SUC07,P100,2025-01-09,PROV14,99,255.51
SUC07,P100,2025-01-28,PROV08,124,252.85
SUC07,P100,2025-01-30,PROV03,68,252.32
SUC07,P100,2025-01-30,PROV10,31,252.02
SUC07,P100,2025-02-06,PROV11,36,246.46
SUC07,P100,2025-02-09,PROV06,74,249.76
SUC07,P100,2025-02-11,PROV08,67,255.32
